SiteID,SiteCode,SiteName,SpatialCharacteristics,SourceID,VerticalDatum,LocalProjectionID,PosAccuracy_m,State,County,Comments,LatLongDatumID,GeoLocation,LocationDescription
12,4025,,Polygon/Constant over surface,2,unknown,,,Alaska,,,3,"POLYGON ((-146.29580546192534 69.719068915038434, -146.29464171192424 69.719200102538565, -146.2937278994234 69.719359915038666, -146.2924410244222 69.719678852538991, -146.29153027442135 69.7201849150395, -146.29111889942098 69.720690477539975, -146.2910388369209 69.721022477540288, -146.2912487119211 69.7212388525405, -146.29225139942204 69.721699602540951, -146.29333721192305 69.722145665041353, -146.2942550244239 69.7224189150416, -146.29529689942487 69.722562102541758, -146.29612927442565 69.722604477541779, -146.29766808692708 69.7225161025417, -146.29991289942916 69.722311477541481, -146.3010340869302 69.722050477541288, -146.30173789943086 69.7216888525409, -146.3019840869311 69.721327852540554, -146.30193683693105 69.72072160254, -146.30164239943076 69.720390102539668, -146.30088739943008 69.719741477539046, -146.3002607119295 69.719453477538792, -146.29955158692883 69.719281227538644, -146.29859339942794 69.719137915038488, -146.29755258692697 69.719052477538384, -146.29580546192534 69.719068915038434))",
13,4040,,Polygon/Constant over surface,2,unknown,,,Alaska,,,3,"POLYGON ((-146.34425083697045 69.688296227508985, -146.34308827446938 69.688355477509049, -146.34238321196872 69.688443040009133, -146.34167958696807 69.688689415009378, -146.33941783696596 69.690713040011318, -146.33797671196461 69.691869477512441, -146.33773046196438 69.692158477512663, -146.3380652744647 69.692374602512913, -146.33910746196565 69.692676227513161, -146.34089346196734 69.692616040013135, -146.34151558696792 69.69252860251305, -146.34234408696869 69.692296602512826, -146.34333946196961 69.692150915012661, -146.34450189947069 69.692048227512572, -146.34524858697139 69.691931602512483, -146.34739558697339 69.690774102511341, -146.34788608697383 69.690095040010689, -146.34792258697388 69.68966204001029, -146.34708327447311 69.688941602509615, -146.34633039947241 69.6884952900092, -146.34549739947161 69.688294415009011, -146.34425083697045 69.688296227508985))",
14,4046,,Polygon/Constant over surface,2,unknown,,,Alaska,,,3,"POLYGON ((-146.27032058690159 69.674716289996013, -146.26990639940121 69.674861039996131, -146.26958102440091 69.675698414996958, -146.26958308690092 69.67594385249717, -146.27020527440149 69.675899914997132, -146.270743836902 69.675740664997, -146.27081883690207 69.674730289996035, -146.27052771190179 69.674672852495974, -146.27032058690159 69.674716289996013))",
15,4058,,Polygon/Constant over surface,2,unknown,,,Alaska,,,3,"POLYGON ((-145.99057458664106 69.646490602469015, -145.98957783664014 69.646821914969323, -145.98675258663752 69.6478592274703, -145.98538308663623 69.648103602470556, -145.98509208663597 69.648262289970674, -145.98517402413603 69.648435477470869, -145.98508971163596 69.648695227471123, -145.98467383663558 69.64891147747133, -145.98351127413449 69.649199289971577, -145.98259739913365 69.6495162274719, -145.98189058663297 69.649847602472221, -145.98184783663294 69.650064102472427, -145.98246883663353 69.650280914972612, -145.98271602413377 69.650526602472851, -145.98271458663376 69.650815227473146, -145.98250346163354 69.651536664973818, -145.98270971163373 69.651724414974012, -145.9832072741342 69.651753602474059, -145.98403671163499 69.651725289974024, -145.98478358663567 69.651653602473971, -145.98519858663607 69.6515818524739, -145.98603139913683 69.650961664973281, -145.98632327413711 69.650644414972959, -145.98694702413769 69.65031285247268, -145.98977346164031 69.649059102471469, -145.99068839914116 69.648540039970982, -145.99185302414227 69.647790289970274, -145.99310171164342 69.646853039969329, -145.99306121164338 69.646636414969166, -145.992647586643 69.646491914969019, -145.99202602414243 69.646419414968975, -145.99152846164196 69.646419039968947, -145.99057458664106 69.646490602469015))",
16,4593,,Polygon/Constant over surface,2,unknown,,,Alaska,,,3,"POLYGON ((-143.40747489673538 69.99143441529894, -143.40874020923656 69.991349852798848, -143.4093330217371 69.991134290298632, -143.40954664673728 69.990932602798452, -143.41014008423787 69.99067385279821, -143.41136402173902 69.990517102798066, -143.41174602173936 69.990330102797827, -143.41154089673915 69.98991141529747, -143.41171408423929 69.989579665297128, -143.41226389673983 69.989421915296987, -143.41268870924023 69.989162852796753, -143.41416589674162 69.988992040296566, -143.41450402174189 69.988905915296513, -143.4145080842419 69.988602915296184, -143.41400539674146 69.988371227795952, -143.41388220924136 69.988154602795788, -143.41430883424175 69.9877656652954, -143.41405883424153 69.987563227795192, -143.41347002174098 69.987475665295108, -143.41325902174077 69.987504290295135, -143.41187164673948 69.9872711027949, -143.41098827173863 69.987197602794879, -143.40963908423737 69.987253102794909, -143.4067320842347 69.987262915294934, -143.40593008423394 69.987362602795031, -143.40500289673309 69.987390040295054, -143.40390427173202 69.987619040295272, -143.40278739673101 69.98769729029533, -143.40089002172925 69.987585102795208, -143.40025889672864 69.98764391529528, -143.40013439672856 69.987773915295435, -143.400649834229 69.988451290296055, -143.40010389672852 69.988567665296188, -143.40000002172843 69.988537477796143, -143.39980745922821 69.988481477796114, -143.39938639672783 69.988496665296083, -143.39917764672765 69.988612602796223, -143.39935227172782 69.989045102796624, -143.39910120922758 69.989161040296764, -143.39902002172749 69.989377602796921, -143.399527896728 69.98952110279707, -143.39991308422833 69.9899388527975, -143.39966483422808 69.99027110279782, -143.39999989672839 69.990364102797869, -143.40013027172853 69.9904002902979, -143.40009270922849 69.990703290298228, -143.40034808422871 69.9908904777984, -143.40119402172951 69.991105477798584, -143.40153027172983 69.991047227798546, -143.40186002173016 69.990527227798026, -143.40142864672976 69.989849602797392, -143.40138089672968 69.989460102797011, -143.40221920923045 69.989170227796748, -143.40276827173096 69.9892558527968, -143.40312189673131 69.989320477796909, -143.40311745923134 69.989638040297223, -143.40332570923152 69.989811477797332, -143.40370239673183 69.989985290297525, -143.40323145923139 69.990518415298055, -143.40335345923154 69.990836040298319, -143.40373245923189 69.990851102798359, -143.40461820923269 69.9907948527983, -143.40507983423316 69.990925415298449, -143.40511983423318 69.991084227798567, -143.40478027173288 69.991256915298763, -143.40520039673328 69.991344102798834, -143.40646527173442 69.991302852798782, -143.40747489673538 69.99143441529894))",
17,4963,,Polygon/Constant over surface,2,unknown,,,Alaska,,,3,"POLYGON ((-143.180529646524 69.856872665170229, -143.18132608402476 69.857175415170516, -143.18400620902725 69.857188477670519, -143.18513539652832 69.856913852670232, -143.1860138340291 69.856653665169972, -143.18751989653055 69.856364227669687, -143.18944602153232 69.856421040169764, -143.19120439653398 69.856420102669787, -143.19170670903441 69.856362102669721, -143.19212439653484 69.85618866516954, -143.19237339653506 69.855640227669, -143.19216139653486 69.855034227668469, -143.19169927153439 69.854673852668114, -143.1908192715336 69.854501040167932, -143.19002289653287 69.854328290167771, -143.18939470903229 69.854213227667685, -143.18629639652937 69.854157040167593, -143.18416202152741 69.8543312276678, -143.1830738340264 69.854404040167836, -143.18181820902521 69.854491227667964, -143.18022789652372 69.854693915168141, -143.17985208402337 69.854881665168321, -143.1801918965237 69.8561514151695, -143.180529646524 69.856872665170229))",
18,4980,,Polygon/Constant over surface,2,unknown,,,Alaska,,,3,"POLYGON ((-143.18308664652642 69.8260342276407, -143.18438645902762 69.826957040141622, -143.1845967090278 69.827303290141913, -143.18464083402785 69.827793915142379, -143.1845178340277 69.828428915143007, -143.184852896528 69.828601915143153, -143.18506208402823 69.8286306026432, -143.18573164652884 69.828688040143263, -143.18644208402952 69.828586665143163, -143.18756970903058 69.828326290142883, -143.1884472715314 69.828181602642786, -143.18899039653189 69.828051415142653, -143.1904946465333 69.827834227642441, -143.19321045903581 69.827371040142, -143.1947978965373 69.82711041514176, -143.19567520903814 69.826893477641534, -143.19621820903865 69.826820915141454, -143.196636021539 69.826748477641388, -143.19692764653928 69.826532040141217, -143.19650820903888 69.826185915140826, -143.19659027153898 69.82592610264058, -143.19688239653925 69.82578160264049, -143.19709108403941 69.825738290140436, -143.19709089653941 69.825666102640383, -143.19784264654015 69.8255069151402, -143.19909689654128 69.8255206651402, -143.20031002154241 69.825664227640388, -143.20219202154419 69.8257930401405, -143.2051184590469 69.825776852640473, -143.20582883404757 69.825661040140375, -143.206330021548 69.825602915140308, -143.20645502154815 69.8255306026402, -143.2069148965486 69.8254726651402, -143.20758270904923 69.825241415139956, -143.20841727155 69.8249666651397, -143.20870689655027 69.824403665139172, -143.20828420904985 69.823494915138312, -143.20836527154995 69.823033040137858, -143.20794608404952 69.822759227637562, -143.20731827154896 69.82262966513747, -143.20694102154863 69.822427915137268, -143.20664670904836 69.8220816651369, -143.20622770904794 69.8219088526368, -143.20463883404648 69.821794290136651, -143.20246508404443 69.821781227636677, -143.20162983404367 69.821882665136741, -143.20129539654334 69.8219550401368, -143.19970702154188 69.821912665136779, -143.19912145904135 69.821855290136725, -143.19870308404091 69.821754602636631, -143.1981170840404 69.821639415136517, -143.19698902153937 69.82168347763654, -143.19586202153829 69.822116915136974, -143.19561220903807 69.82226141513712, -143.19536145903783 69.822304852637146, -143.19523664653769 69.822391415137233, -143.19502764653754 69.822420415137231, -143.19431827153687 69.822738290137579, -143.19406770903663 69.822767227637613, -143.1934838340361 69.82302729013783, -143.19323320903584 69.8230852276379, -143.19314983403575 69.823171915137976, -143.19285783403546 69.823301852638068, -143.19227339653497 69.823461040138255, -143.19168902153439 69.823720915138523, -143.19143864653415 69.823764415138527, -143.19085439653361 69.824053290138849, -143.19064539653345 69.824067852638834, -143.19043708403325 69.82419785263896, -143.18964408403252 69.824486915139232, -143.18914308403203 69.824616915139359, -143.18701164653004 69.824820040139571, -143.18404383402731 69.82487929013962, -143.18333320902661 69.824966227639663, -143.18291564652623 69.82506741513977, -143.18249889652583 69.825370665140056, -143.18308664652642 69.8260342276407))",
19,4981,,Polygon/Constant over surface,2,unknown,,,Alaska,,,3,"POLYGON ((-143.1679614590123 69.823816977638586, -143.16790283401224 69.823818602638582, -143.16756870901196 69.823905290138711, -143.16736002151174 69.824035415138823, -143.16706802151145 69.824165227638943, -143.1671947090116 69.824627040139376, -143.16694620901137 69.825319665140015, -143.16673920901115 69.825925915140644, -143.16711689651152 69.826329852641024, -143.16736802151178 69.826474040141107, -143.16853920901286 69.826560040141189, -143.16962233401387 69.8265229776412, -143.17067102151481 69.826487102641167, -143.17313689651712 69.82629841514094, -143.17618808401994 69.825979602640686, -143.17815264652182 69.825820040140485, -143.17886302152243 69.825747602640448, -143.17907108402267 69.825574290140267, -143.17932120902287 69.825386602640108, -143.17982289652338 69.82531422764005, -143.18061702152409 69.825270477639961, -143.18099227152442 69.82501060263975, -143.18094983402437 69.824852040139618, -143.18023808402376 69.8245492276393, -143.1792340215228 69.824419852639153, -143.17940064652294 69.824203227638961, -143.17969264652322 69.823986665138747, -143.17960864652315 69.8239144776387, -143.17939939652297 69.823871415138669, -143.17923170902282 69.823756040138534, -143.17831183402194 69.82366985263846, -143.17743389652111 69.823742290138554, -143.17705745902077 69.823641602638446, -143.17672189652046 69.8233674776382, -143.17605327151983 69.823367915138164, -143.17388002151785 69.82355641513837, -143.17099620901513 69.823730852638548, -143.1679614590123 69.823816977638586))",
20,4983,,Polygon/Constant over surface,2,unknown,,,Alaska,,,3,"POLYGON ((-143.21275308405404 69.822741665137585, -143.21275339655404 69.822813852637637, -143.21271208405398 69.8228860401377, -143.212712646554 69.82297260263779, -143.21313502155436 69.823780290138558, -143.21321883405443 69.82385247763861, -143.21347027155468 69.8239822276388, -143.21363789655487 69.824025415138792, -143.21464227155576 69.824226665139, -143.21790470905881 69.824513102639287, -143.22187870906254 69.824914477639652, -143.22225502156289 69.824943040139658, -143.22292420906348 69.824985852639728, -143.22459764656503 69.825157852639862, -143.22714827156744 69.825257040139959, -143.2312877090713 69.825326102640034, -143.23525939657497 69.825366227640089, -143.23940020907884 69.825637102640329, -143.2397768965792 69.825665602640385, -143.23998564657938 69.825651102640364, -143.24015289657956 69.825622227640309, -143.24027783407968 69.825593227640326, -143.24036120907971 69.825520915140217, -143.2404440840798 69.825419915140131, -143.24102045908035 69.824091915138851, -143.2413036465806 69.822720665137524, -143.24130320908063 69.8226342276375, -143.24121927158052 69.82256204013737, -143.24080008408015 69.822403602637223, -143.24046470907984 69.822274040137131, -143.23996145907938 69.822014665136862, -143.23971002157913 69.82191391513679, -143.23945902157891 69.821856415136708, -143.23916620907863 69.821827852636687, -143.23870608407822 69.821813665136659, -143.23644902157611 69.821829915136718, -143.23615639657584 69.8218156026367, -143.23393945907378 69.821586602636486, -143.23327045907314 69.821572602636465, -143.23164039657161 69.821573915136455, -143.23030320907037 69.8216182276365, -143.22996889657003 69.8216472901365, -143.22984370906994 69.821690665136586, -143.22967670906979 69.821719665136555, -143.22959320906972 69.821763040136645, -143.22938520906951 69.8218786026367, -143.2289276465691 69.8222830401371, -143.22888627156902 69.8223262901372, -143.22855264656874 69.82247091513733, -143.2283858340686 69.822514415137348, -143.22838489656857 69.8223844151372, -143.22834264656854 69.822283477637143, -143.22775327156802 69.821634477636479, -143.22762727156788 69.821533602636393, -143.2274596465677 69.821447227636313, -143.22729220906757 69.821389477636245, -143.22716645906746 69.821346290136233, -143.22691564656719 69.82134647763624, -143.22633102156669 69.8214479151363, -143.22608039656643 69.821477102636365, -143.22587183406625 69.821491602636385, -143.22566245906603 69.821491852636356, -143.22545364656582 69.821477477636364, -143.22449083406497 69.8212906026362, -143.22419808406465 69.821247477636149, -143.22407264656454 69.821247602636134, -143.223446084064 69.821305852636186, -143.22118983406187 69.821451665136323, -143.2205630215613 69.82146660263632, -143.22018670906095 69.82148122763634, -143.21985264656064 69.821510290136388, -143.21960202156038 69.821524915136408, -143.21939308406019 69.821568290136412, -143.21914245905998 69.8216118526365, -143.21834983405921 69.821857665136733, -143.21801570905893 69.821930040136792, -143.21768164655862 69.821988040136816, -143.21734720905829 69.822017040136856, -143.217013084058 69.822031665136862, -143.21672027155773 69.822046415136924, -143.21613508405716 69.8220324151369, -143.21584227155688 69.822003602636855, -143.21462902155577 69.82177360263664, -143.21441983405555 69.821744852636613, -143.21408539655528 69.821759602636618, -143.21396027155515 69.821788477636673, -143.21383489655506 69.821831852636677, -143.21366827155487 69.821889665136766, -143.21345970905469 69.821961915136839, -143.21329289655455 69.822063102636946, -143.2131680215544 69.822164102637018, -143.21275308405404 69.822741665137585))",
21,4992,,Polygon/Constant over surface,2,unknown,,,Alaska,,,3,"POLYGON ((-144.10537308488534 69.981097915289013, -144.10570739738566 69.981386915289335, -144.10688489738675 69.9815758527895, -144.108232272388 69.981606040289492, -144.10949802238918 69.981390915289325, -144.11160483489115 69.981292227789211, -144.11320520989264 69.981279477789215, -144.11350139739289 69.981121102789032, -144.11430239739366 69.981064290289, -144.11527027239455 69.981137415289041, -144.11615283489539 69.981354852789266, -144.11758339739671 69.981515040289437, -144.11876383489781 69.981372040289287, -144.11981970989879 69.981041102788936, -144.12024645989919 69.9804066652884, -144.120041834899 69.979742665287716, -144.11970839739868 69.979352852787343, -144.11886970989792 69.978947852786987, -144.11836483489745 69.978889602786921, -144.11794383489703 69.9788748527869, -144.11739564739653 69.978960852787026, -144.11668002239588 69.978916852786966, -144.11613364739537 69.978800852786847, -144.1154182098947 69.978756665286767, -144.1147840848941 69.979015852787043, -144.11347783489288 69.979115415287168, -144.11339102239282 69.9794039152874, -144.11317902239261 69.97954804028754, -144.11246320989196 69.979547227787549, -144.11195608489146 69.979705415287668, -144.11140970989095 69.979589290287578, -144.11107370989066 69.979488040287464, -144.11023164738987 69.979487102787488, -144.10922302238893 69.9792694777873, -144.10880183488854 69.9792691027873, -144.1085478348883 69.979398665287391, -144.10825102238803 69.979629227787626, -144.10728120988711 69.979729102787743, -144.10706370988692 69.980493665288463, -144.10571189738565 69.980910665288846, -144.10537308488534 69.981097915289013))",
22,4999,,Polygon/Constant over surface,2,unknown,,,Alaska,,,3,"POLYGON ((-144.21870820999089 69.940221665249908, -144.21622783498859 69.94032147774999, -144.21547039748788 69.940479915250151, -144.21483864748728 69.9407971027505, -144.21411939748663 69.941907665251549, -144.21399170998649 69.94223960275184, -144.21428045998675 69.94350947775304, -144.21482108498728 69.944909415254429, -144.21511420998755 69.945212602754708, -144.21578645998818 69.945299602754758, -144.21818283499042 69.945416102754876, -144.22099939749302 69.945489602754975, -144.22289183499478 69.9453894777549, -144.22436439749615 69.945159227754658, -144.22524764749699 69.945058602754571, -144.22638364749804 69.944871477754361, -144.22693064749853 69.944741852754248, -144.22701608499864 69.944337852753847, -144.22731327249892 69.943573227753149, -144.22710570999871 69.942894915252467, -144.22778339749934 69.9414666027511, -144.22744883499902 69.94094704025062, -144.22702939749865 69.940730415250428, -144.22471870999649 69.940397477750082, -144.22291139749481 69.940295852750012, -144.2206423974927 69.940049477749767, -144.21870820999089 69.940221665249908))",
23,5199,,Polygon/Constant over surface,2,unknown,,,Alaska,,,3,"POLYGON ((-143.70398902201151 69.524243852352129, -143.70365889701122 69.5244402898523, -143.70357683451113 69.524489102352348, -143.70328845951087 69.524532414852388, -143.703412272011 69.524734414852574, -143.70357689701115 69.524951039852823, -143.70415408451169 69.525369477353181, -143.70543202201287 69.5259612898538, -143.70629770951365 69.5263942898542, -143.70720470951454 69.526582039854375, -143.70889489701608 69.526654227354413, -143.71054370951765 69.526567602354291, -143.71112070951818 69.526264414854026, -143.71124439701828 69.525975914853788, -143.71046108451753 69.5258172273536, -143.70905920951623 69.525182102352986, -143.70728739701457 69.524508852352383, -143.70712170951441 69.524445914852336, -143.70604989701343 69.524229414852073, -143.7048132720123 69.524157227352021, -143.70398902201151 69.524243852352129))",
24,5212,,Polygon/Constant over surface,2,unknown,,,Alaska,,,3,"POLYGON ((-143.55063145936867 69.996023852803319, -143.55033364686841 69.996413102803672, -143.55227220937024 69.996457915303722, -143.55437939687221 69.996502852803744, -143.55631827187398 69.996518852803788, -143.55859520937611 69.996390665303622, -143.560578396878 69.996031477803328, -143.56125489687861 69.995700102803013, -143.56134039687868 69.995483665302771, -143.56075170937811 69.9953102278026, -143.56037245937779 69.995252227802567, -143.56062689687798 69.995036040302367, -143.56096520937831 69.994848602802179, -143.56100839687838 69.994704290302039, -143.56050345937791 69.9945741028019, -143.56054739687795 69.99432866530168, -143.5609278968783 69.994112665301486, -143.56017102187758 69.9938522903012, -143.56000464687742 69.9935202903009, -143.56051120937792 69.9933908528008, -143.560638896878 69.993188915300578, -143.56005089687744 69.992899915300328, -143.56009545937752 69.992510290299961, -143.55959164687704 69.992250227799687, -143.55921245937668 69.992206665299648, -143.55895902187643 69.992321852799776, -143.55883139687631 69.992466040299931, -143.55849408437604 69.992537915299991, -143.55790520937546 69.99233547779977, -143.55757002187516 69.9920466652995, -143.55668539687434 69.992002602799445, -143.55601089687372 69.992045415299515, -143.5555898968733 69.991987290299448, -143.55512627187289 69.992001415299455, -143.55462145937241 69.991871102799351, -143.55436883437216 69.991856477799331, -143.55411502187195 69.991971665299445, -143.55440789687219 69.992275040299731, -143.55461808437241 69.992361852799775, -143.55411120937191 69.992548915299963, -143.55394220937177 69.992606477800024, -143.5539414593718 69.992736415300172, -143.55410939687192 69.992808665300259, -143.55562770937337 69.992636665300054, -143.55735470937498 69.992782415300169, -143.55806939687562 69.9929849153004, -143.55815283437568 69.993143665300551, -143.5575204593751 69.9932009153006, -143.55709889687472 69.993200602800627, -143.55701408437466 69.993287102800679, -143.55755945937517 69.993648290301039, -143.55802170937557 69.993865102801223, -143.55835764687589 69.994038477801382, -143.55835727187588 69.994110665301491, -143.55772502187529 69.994124602801492, -143.55709308437469 69.994066415301461, -143.55667127187434 69.9941382278015, -143.55566002187339 69.994094102801455, -143.55477345937254 69.994338852801661, -143.55405602187187 69.9944824778018, -143.55321320937111 69.994453040301792, -143.55237145937031 69.994264602801593, -143.55026564686835 69.994089852801437, -143.55009664686821 69.994147415301484, -143.55005327186814 69.99429166530166, -143.55051720936859 69.994277602801617, -143.5507277093688 69.994321102801678, -143.55076870936881 69.9944509153018, -143.55009302186818 69.994652477802, -143.5501333968682 69.994926665302231, -143.55160827186961 69.994942290302291, -143.55198627186996 69.995130227802434, -143.55185820936981 69.995360915302655, -143.55257364687048 69.995534665302827, -143.55257145937048 69.995837665303128, -143.55248689687045 69.995909665303188, -143.55202302187 69.995909415303217, -143.55172864686972 69.9958226028031, -143.55109664686915 69.995836477803138, -143.55063145936867 69.996023852803319))",
